structure,type,seas_adj,date,value
ks_i31_job_secure_q_hist,index,csa,2012-04-01,-65.2769784126266
ks_i31_job_secure_q_hist,index,csa,2012-07-01,-74.2172836376962
ks_i31_job_secure_q_hist,index,csa,2012-10-01,-69.1069868034391
ks_i31_job_secure_q_hist,index,csa,2013-01-01,-72.4061156488269
ks_i31_job_secure_q_hist,index,csa,2013-04-01,-66.3859354575507
ks_i31_job_secure_q_hist,index,csa,2013-07-01,-70.6020211578423
ks_i31_job_secure_q_hist,index,csa,2013-10-01,-52.161387001630096
ks_i31_job_secure_q_hist,index,csa,2014-01-01,-55.4861514750758
ks_i31_job_secure_q_hist,index,csa,2014-04-01,-47.9889405661688
ks_i31_job_secure_q_hist,index,csa,2014-07-01,-50.7459768129328
ks_i31_job_secure_q_hist,index,csa,2014-10-01,-54.7348185484043
ks_i31_job_secure_q_hist,index,csa,2015-01-01,-52.8737773761619
ks_i31_job_secure_q_hist,index,csa,2015-04-01,-71.7010989644283
ks_i31_job_secure_q_hist,index,csa,2015-07-01,-78.1781496194649
ks_i31_job_secure_q_hist,index,csa,2015-10-01,-82.8902817190603
ks_i31_job_secure_q_hist,index,csa,2016-01-01,-81.2814757472023
ks_i31_job_secure_q_hist,index,csa,2016-04-01,-87.597090485099
ks_i31_job_secure_q_hist,index,csa,2016-07-01,-78.0390956498303
ks_i31_job_secure_q_hist,index,csa,2016-10-01,-78.0039752737199
ks_i31_job_secure_q_hist,index,csa,2017-01-01,-64.8211451532055
ks_i31_job_secure_q_hist,index,csa,2017-04-01,-64.05757062747
ks_i31_job_secure_q_hist,index,csa,2017-07-01,-63.438204283661
ks_i31_job_secure_q_hist,index,csa,2017-10-01,-56.5164653066307
ks_i31_job_secure_q_hist,index,csa,2018-01-01,-47.9396593069429
ks_i31_job_secure_q_hist,index,csa,2018-04-01,-47.7198402270469
ks_i31_job_secure_q_hist,index,csa,2018-07-01,-46.6444809393051
ks_i31_job_secure_q_hist,index,csa,2018-10-01,-41.6381283720868
ks_i31_job_secure_q_hist,index,csa,2019-01-01,-35.9974342461415
ks_i31_job_secure_q_hist,index,csa,2019-04-01,-48.3036014077054
ks_i31_job_secure_q_hist,index,csa,2019-07-01,-47.4297313752623
ks_i31_job_secure_q_hist,index,csa,2019-10-01,-47.5582992442888
ks_i31_job_secure_q_hist,index,csa,2020-01-01,-44.1031457436078
ks_i31_job_secure_q_hist,index,csa,2020-04-01,-73.9623609949293
ks_i31_job_secure_q_hist,index,csa,2020-07-01,-114.824834665726
ks_i31_job_secure_q_hist,index,csa,2020-10-01,-121.039104190598
ks_i31_job_secure_q_hist,index,csa,2021-01-01,-122.306201468725
ks_i31_job_secure_q_hist,index,csa,2021-04-01,-120.387511306138
ks_i31_job_secure_q_hist,index,csa,2021-07-01,-87.2839132464445
ks_i31_job_secure_q_hist,index,csa,2021-10-01,-73.3567164296436
ks_i31_job_secure_q_hist,index,csa,2022-01-01,-59.0122070604008
ks_i31_job_secure_q_hist,index,csa,2022-04-01,-31.6604807105195
ks_i31_job_secure_q_hist,index,csa,2022-07-01,-27.281557378152
ks_i31_job_secure_q_hist,index,csa,2022-10-01,-24.5812290634381
ks_i31_job_secure_q_hist,index,csa,2023-01-01,1.741576074797
ks_i31_job_secure_q_hist,index,csa,2023-04-01,-23.878945000317
ks_i31_job_secure_q_hist,index,csa,2023-07-01,-2.42808526932955
ks_i31_job_secure_q_hist,index,csa,2023-10-01,-24.460079538691
ks_i32_unemp_exp_q_hist,index,csa,2007-04-01,-7.615230460921844
ks_i32_unemp_exp_q_hist,index,csa,2007-07-01,3.326810176125244
ks_i32_unemp_exp_q_hist,index,csa,2007-10-01,11.659192825112108
ks_i32_unemp_exp_q_hist,index,csa,2008-01-01,12.524461839530332
ks_i32_unemp_exp_q_hist,index,csa,2008-04-01,24.59485224022879
ks_i32_unemp_exp_q_hist,index,csa,2008-07-01,33.949416342412455
ks_i32_unemp_exp_q_hist,index,csa,2008-10-01,75.85877862595419
ks_i32_unemp_exp_q_hist,index,csa,2009-01-01,110.85714285714286
ks_i32_unemp_exp_q_hist,index,csa,2009-04-01,130.31423290203327
ks_i32_unemp_exp_q_hist,index,csa,2009-07-01,117.18020541549954
ks_i32_unemp_exp_q_hist,index,csa,2009-10-01,87.91312559017942
ks_i32_unemp_exp_q_hist,index,csa,2010-01-01,77.08920187793427
ks_i32_unemp_exp_q_hist,index,csa,2010-04-01,8.444022770398481
ks_i32_unemp_exp_q_hist,index,csa,2010-07-01,6.261682242990655
ks_i32_unemp_exp_q_hist,index,csa,2010-10-01,17.485822306238184
ks_i32_unemp_exp_q_hist,index,csa,2011-01-01,11.567877629063098
ks_i32_unemp_exp_q_hist,index,csa,2011-04-01,16.312741312741313
ks_i32_unemp_exp_q_hist,index,csa,2011-07-01,53.735632183908045
ks_i32_unemp_exp_q_hist,index,csa,2011-10-01,72.57751937984496
ks_i32_unemp_exp_q_hist,index,csa,2012-01-01,71.21354656632172
ks_i32_unemp_exp_q_hist,index,csa,2012-04-01,48.76805437553101
ks_i32_unemp_exp_q_hist,index,csa,2012-07-01,61.79159049360147
ks_i32_unemp_exp_q_hist,index,csa,2012-10-01,66.54960491659351
ks_i32_unemp_exp_q_hist,index,csa,2013-01-01,62.086513994910945
ks_i32_unemp_exp_q_hist,index,csa,2013-04-01,47.12328767123288
ks_i32_unemp_exp_q_hist,index,csa,2013-07-01,54.01785714285714
ks_i32_unemp_exp_q_hist,index,csa,2013-10-01,44.53551912568306
ks_i32_unemp_exp_q_hist,index,csa,2014-01-01,39.76510067114094
ks_i32_unemp_exp_q_hist,index,csa,2014-04-01,30.254476908576816
ks_i32_unemp_exp_q_hist,index,csa,2014-07-01,33.45690454124189
ks_i32_unemp_exp_q_hist,index,csa,2014-10-01,50.828247602441145
ks_i32_unemp_exp_q_hist,index,csa,2015-01-01,52.089136490250695
ks_i32_unemp_exp_q_hist,index,csa,2015-04-01,50.782778864970645
ks_i32_unemp_exp_q_hist,index,csa,2015-07-01,64.74226804123711
ks_i32_unemp_exp_q_hist,index,csa,2015-10-01,73.50427350427351
ks_i32_unemp_exp_q_hist,index,csa,2016-01-01,68.11594202898551
ks_i32_unemp_exp_q_hist,index,csa,2016-04-01,69.9090909090909
ks_i32_unemp_exp_q_hist,index,csa,2016-07-01,60.72164948453608
ks_i32_unemp_exp_q_hist,index,csa,2016-10-01,57.965451055662186
ks_i32_unemp_exp_q_hist,index,csa,2017-01-01,48.188711036225776
ks_i32_unemp_exp_q_hist,index,csa,2017-04-01,48.433048433048434
ks_i32_unemp_exp_q_hist,index,csa,2017-07-01,41.089965397923876
ks_i32_unemp_exp_q_hist,index,csa,2017-10-01,39.338235294117645
ks_i32_unemp_exp_q_hist,index,csa,2018-01-01,25.946317962835515
ks_i32_unemp_exp_q_hist,index,csa,2018-04-01,27.59493670886076
ks_i32_unemp_exp_q_hist,index,csa,2018-07-01,35.00473036896878
ks_i32_unemp_exp_q_hist,index,csa,2018-10-01,38.323840520748575
ks_i32_unemp_exp_q_hist,index,csa,2019-01-01,31.628638867033832
ks_i32_unemp_exp_q_hist,index,csa,2019-04-01,30.73836276083467
ks_i32_unemp_exp_q_hist,index,csa,2019-07-01,38.59362224039248
ks_i32_unemp_exp_q_hist,index,csa,2019-10-01,48.421052631578945
ks_i32_unemp_exp_q_hist,index,csa,2020-01-01,32.966168371361135
ks_i32_unemp_exp_q_hist,index,csa,2020-04-01,127.78666666666668
ks_i32_unemp_exp_q_hist,index,csa,2020-07-01,111.43695014662755
ks_i32_unemp_exp_q_hist,index,csa,2020-10-01,111.6413593637021
ks_i32_unemp_exp_q_hist,index,csa,2021-01-01,114.78494623655915
ks_i32_unemp_exp_q_hist,index,csa,2021-04-01,90.15748031496062
ks_i32_unemp_exp_q_hist,index,csa,2021-07-01,28.67528271405493
ks_i32_unemp_exp_q_hist,index,csa,2021-10-01,23.55889724310777
ks_i32_unemp_exp_q_hist,index,csa,2022-01-01,29.345372460496616
ks_i32_unemp_exp_q_hist,index,csa,2022-04-01,30.548523206751057
ks_i32_unemp_exp_q_hist,index,csa,2022-07-01,27.161500815660684
ks_i32_unemp_exp_q_hist,index,csa,2022-10-01,39.391143911439116
ks_i32_unemp_exp_q_hist,index,csa,2023-01-01,6.764466177669112
ks_i32_unemp_exp_q_hist,index,csa,2023-04-01,22.21153846153846
ks_i32_unemp_exp_q_hist,index,csa,2023-07-01,5.833333333333333
ks_i32_unemp_exp_q_hist,index,csa,2023-10-01,32.35572374645223
ks_i41_fin_pos_hist_q_hist,index,csa,1972-10-01,24.0556704628436
ks_i41_fin_pos_hist_q_hist,index,csa,1973-01-01,28.7783996242815
ks_i41_fin_pos_hist_q_hist,index,csa,1973-04-01,25.8765775631503
ks_i41_fin_pos_hist_q_hist,index,csa,1973-07-01,18.4135743546494
ks_i41_fin_pos_hist_q_hist,index,csa,1973-10-01,11.5909413725102
ks_i41_fin_pos_hist_q_hist,index,csa,1974-01-01,11.9600775636759
ks_i41_fin_pos_hist_q_hist,index,csa,1974-04-01,3.23003771679758
ks_i41_fin_pos_hist_q_hist,index,csa,1974-07-01,-2.4975071245262
ks_i41_fin_pos_hist_q_hist,index,csa,1974-10-01,-0.299457145017576
ks_i41_fin_pos_hist_q_hist,index,csa,1975-01-01,-0.844094559882358
ks_i41_fin_pos_hist_q_hist,index,csa,1975-04-01,-0.862753941943699
ks_i41_fin_pos_hist_q_hist,index,csa,1975-07-01,-4.37357641575395
ks_i41_fin_pos_hist_q_hist,index,csa,1975-10-01,-4.03095566920619
ks_i41_fin_pos_hist_q_hist,index,csa,1976-01-01,-18.2147840227274
ks_i41_fin_pos_hist_q_hist,index,csa,1976-04-01,-16.0881909172067
ks_i41_fin_pos_hist_q_hist,index,csa,1976-07-01,-6.22821102282569
ks_i41_fin_pos_hist_q_hist,index,csa,1976-10-01,-4.21611269641308
ks_i41_fin_pos_hist_q_hist,index,csa,1977-01-01,-11.8563633987195
ks_i41_fin_pos_hist_q_hist,index,csa,1977-04-01,0.849564264348538
ks_i41_fin_pos_hist_q_hist,index,csa,1977-07-01,1.82262437237767
ks_i41_fin_pos_hist_q_hist,index,csa,1977-10-01,-2.86003338031161
ks_i41_fin_pos_hist_q_hist,index,csa,1978-01-01,-0.971891212649454
ks_i41_fin_pos_hist_q_hist,index,csa,1978-04-01,1.56841959835739
ks_i41_fin_pos_hist_q_hist,index,csa,1978-07-01,8.8936965537379
ks_i41_fin_pos_hist_q_hist,index,csa,1978-10-01,-0.309985601817322
ks_i41_fin_pos_hist_q_hist,index,csa,1979-01-01,6.74315196431916
ks_i41_fin_pos_hist_q_hist,index,csa,1979-04-01,2.13838200913317
ks_i41_fin_pos_hist_q_hist,index,csa,1979-07-01,0.807451560228083
ks_i41_fin_pos_hist_q_hist,index,csa,1979-10-01,6.99192543717212
ks_i41_fin_pos_hist_q_hist,index,csa,1980-01-01,5.90739210664113
ks_i41_fin_pos_hist_q_hist,index,csa,1980-04-01,12.9195514586094
ks_i41_fin_pos_hist_q_hist,index,csa,1980-07-01,11.7804304830971
ks_i41_fin_pos_hist_q_hist,index,csa,1980-10-01,9.31459993466006
ks_i41_fin_pos_hist_q_hist,index,csa,1981-01-01,4.30671488053905
ks_i41_fin_pos_hist_q_hist,index,csa,1981-04-01,-9.76923116597222
ks_i41_fin_pos_hist_q_hist,index,csa,1981-07-01,-6.32860829814264
ks_i41_fin_pos_hist_q_hist,index,csa,1981-10-01,-15.9058266850201
ks_i41_fin_pos_hist_q_hist,index,csa,1982-01-01,-8.7649853254932
ks_i41_fin_pos_hist_q_hist,index,csa,1982-04-01,-3.53359211852498
ks_i41_fin_pos_hist_q_hist,index,csa,1982-07-01,-4.84676839249041
ks_i41_fin_pos_hist_q_hist,index,csa,1982-10-01,-8.80303983305952
ks_i41_fin_pos_hist_q_hist,index,csa,1983-01-01,-7.18012584828648
ks_i41_fin_pos_hist_q_hist,index,csa,1983-04-01,-3.5456777372004
ks_i41_fin_pos_hist_q_hist,index,csa,1983-07-01,-6.86860808070595
ks_i41_fin_pos_hist_q_hist,index,csa,1983-10-01,-6.48538141024785
ks_i41_fin_pos_hist_q_hist,index,csa,1984-01-01,-4.40094368325718
ks_i41_fin_pos_hist_q_hist,index,csa,1984-04-01,-4.50359535762847
ks_i41_fin_pos_hist_q_hist,index,csa,1984-07-01,0.42887243580623
ks_i41_fin_pos_hist_q_hist,index,csa,1984-10-01,-2.63154194913392
ks_i41_fin_pos_hist_q_hist,index,csa,1985-01-01,2.57330062229663
ks_i41_fin_pos_hist_q_hist,index,csa,1985-04-01,-5.05063064376906
ks_i41_fin_pos_hist_q_hist,index,csa,1985-07-01,0.535454063104293
ks_i41_fin_pos_hist_q_hist,index,csa,1985-10-01,4.16198980655412
ks_i41_fin_pos_hist_q_hist,index,csa,1986-01-01,10.9027015031305
ks_i41_fin_pos_hist_q_hist,index,csa,1986-04-01,10.8293555236329
ks_i41_fin_pos_hist_q_hist,index,csa,1986-07-01,1.92360184823317
ks_i41_fin_pos_hist_q_hist,index,csa,1986-10-01,10.4867087865751
ks_i41_fin_pos_hist_q_hist,index,csa,1987-01-01,5.30265318011594
ks_i41_fin_pos_hist_q_hist,index,csa,1987-04-01,12.0354459177442
ks_i41_fin_pos_hist_q_hist,index,csa,1987-07-01,9.91655007029915
ks_i41_fin_pos_hist_q_hist,index,csa,1987-10-01,8.42497322389847
ks_i41_fin_pos_hist_q_hist,index,csa,1988-01-01,6.35459435493099
ks_i41_fin_pos_hist_q_hist,index,csa,1988-04-01,11.8110505103844
ks_i41_fin_pos_hist_q_hist,index,csa,1988-07-01,11.0722764456441
ks_i41_fin_pos_hist_q_hist,index,csa,1988-10-01,10.8157505580909
ks_i41_fin_pos_hist_q_hist,index,csa,1989-01-01,14.6142621723637
ks_i41_fin_pos_hist_q_hist,index,csa,1989-04-01,14.5515472534381
ks_i41_fin_pos_hist_q_hist,index,csa,1989-07-01,3.02481834370404
ks_i41_fin_pos_hist_q_hist,index,csa,1989-10-01,2.87733355359648
ks_i41_fin_pos_hist_q_hist,index,csa,1990-01-01,0.838422244998322
ks_i41_fin_pos_hist_q_hist,index,csa,1990-04-01,-3.2755282481072
ks_i41_fin_pos_hist_q_hist,index,csa,1990-07-01,-1.29548996771022
ks_i41_fin_pos_hist_q_hist,index,csa,1990-10-01,-18.5358858979424
ks_i41_fin_pos_hist_q_hist,index,csa,1991-01-01,-16.3032544005522
ks_i41_fin_pos_hist_q_hist,index,csa,1991-04-01,-19.2338688799545
ks_i41_fin_pos_hist_q_hist,index,csa,1991-07-01,-11.5000665449777
ks_i41_fin_pos_hist_q_hist,index,csa,1991-10-01,-23.1101743809619
ks_i41_fin_pos_hist_q_hist,index,csa,1992-01-01,-25.8073927666381
ks_i41_fin_pos_hist_q_hist,index,csa,1992-04-01,-24.6608825425203
ks_i41_fin_pos_hist_q_hist,index,csa,1992-07-01,-27.2156093993053
ks_i41_fin_pos_hist_q_hist,index,csa,1992-10-01,-24.2883314538169
ks_i41_fin_pos_hist_q_hist,index,csa,1993-01-01,-24.8055392549906
ks_i41_fin_pos_hist_q_hist,index,csa,1993-04-01,-29.9153725316107
ks_i41_fin_pos_hist_q_hist,index,csa,1993-07-01,-34.2984267891245
ks_i41_fin_pos_hist_q_hist,index,csa,1993-10-01,-25.3838684220319
ks_i41_fin_pos_hist_q_hist,index,csa,1994-01-01,-23.7027828556314
ks_i41_fin_pos_hist_q_hist,index,csa,1994-04-01,-23.7145639341217
ks_i41_fin_pos_hist_q_hist,index,csa,1994-07-01,-21.6266983178822
ks_i41_fin_pos_hist_q_hist,index,csa,1994-10-01,-20.331594063854
ks_i41_fin_pos_hist_q_hist,index,csa,1995-01-01,-22.7985614391946
ks_i41_fin_pos_hist_q_hist,index,csa,1995-04-01,-20.0716616029426
ks_i41_fin_pos_hist_q_hist,index,csa,1995-07-01,-15.2240915578893
ks_i41_fin_pos_hist_q_hist,index,csa,1995-10-01,-19.985084877407
ks_i41_fin_pos_hist_q_hist,index,csa,1996-01-01,-27.2673634009683
ks_i41_fin_pos_hist_q_hist,index,csa,1996-04-01,-27.7364891994505
ks_i41_fin_pos_hist_q_hist,index,csa,1996-07-01,-23.2740583294828
ks_i41_fin_pos_hist_q_hist,index,csa,1996-10-01,-18.905318368048
ks_i41_fin_pos_hist_q_hist,index,csa,1997-01-01,-18.9950867870475
ks_i41_fin_pos_hist_q_hist,index,csa,1997-04-01,-17.1748638005481
ks_i41_fin_pos_hist_q_hist,index,csa,1997-07-01,-14.7237086083645
ks_i41_fin_pos_hist_q_hist,index,csa,1997-10-01,-15.9747432644661
ks_i41_fin_pos_hist_q_hist,index,csa,1998-01-01,-13.5440237569077
ks_i41_fin_pos_hist_q_hist,index,csa,1998-04-01,-12.1982803513182
ks_i41_fin_pos_hist_q_hist,index,csa,1998-07-01,-10.9157838514978
ks_i41_fin_pos_hist_q_hist,index,csa,1998-10-01,-3.19448045897748
ks_i41_fin_pos_hist_q_hist,index,csa,1999-01-01,-8.09421667112406
ks_i41_fin_pos_hist_q_hist,index,csa,1999-04-01,-8.397234200832
ks_i41_fin_pos_hist_q_hist,index,csa,1999-07-01,-4.35432820677726
ks_i41_fin_pos_hist_q_hist,index,csa,1999-10-01,-4.45396679355004
ks_i41_fin_pos_hist_q_hist,index,csa,2000-01-01,1.14542691835266
ks_i41_fin_pos_hist_q_hist,index,csa,2000-04-01,-0.938622720501568
ks_i41_fin_pos_hist_q_hist,index,csa,2000-07-01,0.272437498959464
ks_i41_fin_pos_hist_q_hist,index,csa,2000-10-01,2.47353082797466
ks_i41_fin_pos_hist_q_hist,index,csa,2001-01-01,6.92896645835565
ks_i41_fin_pos_hist_q_hist,index,csa,2001-04-01,4.08613617395974
ks_i41_fin_pos_hist_q_hist,index,csa,2001-07-01,2.22160027748062
ks_i41_fin_pos_hist_q_hist,index,csa,2001-10-01,0.972393975602098
ks_i41_fin_pos_hist_q_hist,index,csa,2002-01-01,-0.936461826074187
ks_i41_fin_pos_hist_q_hist,index,csa,2002-04-01,-3.17299300523431
ks_i41_fin_pos_hist_q_hist,index,csa,2002-07-01,-11.2243654872341
ks_i41_fin_pos_hist_q_hist,index,csa,2002-10-01,-15.0730035294953
ks_i41_fin_pos_hist_q_hist,index,csa,2003-01-01,-4.8764905230746
ks_i41_fin_pos_hist_q_hist,index,csa,2003-04-01,-13.6862582383455
ks_i41_fin_pos_hist_q_hist,index,csa,2003-07-01,-17.1412844466576
ks_i41_fin_pos_hist_q_hist,index,csa,2003-10-01,-15.3902032043752
ks_i41_fin_pos_hist_q_hist,index,csa,2004-01-01,-19.2837229830699
ks_i41_fin_pos_hist_q_hist,index,csa,2004-04-01,-20.2955447371874
ks_i41_fin_pos_hist_q_hist,index,csa,2004-07-01,-18.132363636768
ks_i41_fin_pos_hist_q_hist,index,csa,2004-10-01,-9.08418664225893
ks_i41_fin_pos_hist_q_hist,index,csa,2005-01-01,-11.7346957002863
ks_i41_fin_pos_hist_q_hist,index,csa,2005-04-01,-10.7411292654196
ks_i41_fin_pos_hist_q_hist,index,csa,2005-07-01,-10.4423737124652
ks_i41_fin_pos_hist_q_hist,index,csa,2005-10-01,-11.9894425853752
ks_i41_fin_pos_hist_q_hist,index,csa,2006-01-01,-4.58349971894881
ks_i41_fin_pos_hist_q_hist,index,csa,2006-04-01,-2.97935015483891
ks_i41_fin_pos_hist_q_hist,index,csa,2006-07-01,-5.08523737241139
ks_i41_fin_pos_hist_q_hist,index,csa,2006-10-01,-5.66652957353699
ks_i41_fin_pos_hist_q_hist,index,csa,2007-01-01,-2.53471838408829
ks_i41_fin_pos_hist_q_hist,index,csa,2007-04-01,-0.205045134138468
ks_i41_fin_pos_hist_q_hist,index,csa,2007-07-01,-2.30118465449653
ks_i41_fin_pos_hist_q_hist,index,csa,2007-10-01,-0.999974818520009
ks_i41_fin_pos_hist_q_hist,index,csa,2008-01-01,1.45480781127696
ks_i41_fin_pos_hist_q_hist,index,csa,2008-04-01,-4.92496704891664
ks_i41_fin_pos_hist_q_hist,index,csa,2008-07-01,-15.6933118334145
ks_i41_fin_pos_hist_q_hist,index,csa,2008-10-01,-12.4983344057102
ks_i41_fin_pos_hist_q_hist,index,csa,2009-01-01,-9.88476803630509
ks_i41_fin_pos_hist_q_hist,index,csa,2009-04-01,-11.9401960925963
ks_i41_fin_pos_hist_q_hist,index,csa,2009-07-01,-14.3262895657357
ks_i41_fin_pos_hist_q_hist,index,csa,2009-10-01,-12.0202629939424
ks_i41_fin_pos_hist_q_hist,index,csa,2010-01-01,-16.8260849333668
ks_i41_fin_pos_hist_q_hist,index,csa,2010-04-01,-14.0887599666291
ks_i41_fin_pos_hist_q_hist,index,csa,2010-07-01,-8.75771647278435
ks_i41_fin_pos_hist_q_hist,index,csa,2010-10-01,-9.99369191390208
ks_i41_fin_pos_hist_q_hist,index,csa,2011-01-01,-8.69592400206121
ks_i41_fin_pos_hist_q_hist,index,csa,2011-04-01,-4.9203435954264
ks_i41_fin_pos_hist_q_hist,index,csa,2011-07-01,-10.3053522724495
ks_i41_fin_pos_hist_q_hist,index,csa,2011-10-01,-7.25299274758821
ks_i41_fin_pos_hist_q_hist,index,csa,2012-01-01,-12.6405576003894
ks_i41_fin_pos_hist_q_hist,index,csa,2012-04-01,-10.2375848244103
ks_i41_fin_pos_hist_q_hist,index,csa,2012-07-01,-9.96848504375227
ks_i41_fin_pos_hist_q_hist,index,csa,2012-10-01,-6.05258933254287
ks_i41_fin_pos_hist_q_hist,index,csa,2013-01-01,-3.74173167586415
ks_i41_fin_pos_hist_q_hist,index,csa,2013-04-01,-11.284225922739
ks_i41_fin_pos_hist_q_hist,index,csa,2013-07-01,-6.17958636363497
ks_i41_fin_pos_hist_q_hist,index,csa,2013-10-01,-3.87304957476736
ks_i41_fin_pos_hist_q_hist,index,csa,2014-01-01,-10.4943259117991
ks_i41_fin_pos_hist_q_hist,index,csa,2014-04-01,-6.41134876243552
ks_i41_fin_pos_hist_q_hist,index,csa,2014-07-01,-4.87333320419373
ks_i41_fin_pos_hist_q_hist,index,csa,2014-10-01,-4.77151047015193
ks_i41_fin_pos_hist_q_hist,index,csa,2015-01-01,-7.93369588412302
ks_i41_fin_pos_hist_q_hist,index,csa,2015-04-01,-4.93000549803064
ks_i41_fin_pos_hist_q_hist,index,csa,2015-07-01,-9.76878667303098
ks_i41_fin_pos_hist_q_hist,index,csa,2015-10-01,-8.08301977668026
ks_i41_fin_pos_hist_q_hist,index,csa,2016-01-01,-7.66292035898534
ks_i41_fin_pos_hist_q_hist,index,csa,2016-04-01,-6.97097316056033
ks_i41_fin_pos_hist_q_hist,index,csa,2016-07-01,-11.7092404537101
ks_i41_fin_pos_hist_q_hist,index,csa,2016-10-01,-10.1238741903079
ks_i41_fin_pos_hist_q_hist,index,csa,2017-01-01,-13.0993675539465
ks_i41_fin_pos_hist_q_hist,index,csa,2017-04-01,-14.0099951138017
ks_i41_fin_pos_hist_q_hist,index,csa,2017-07-01,-9.58740557880212
ks_i41_fin_pos_hist_q_hist,index,csa,2017-10-01,-11.7793037075074
ks_i41_fin_pos_hist_q_hist,index,csa,2018-01-01,-21.7767678298563
ks_i41_fin_pos_hist_q_hist,index,csa,2018-04-01,-18.6973491199692
ks_i41_fin_pos_hist_q_hist,index,csa,2018-07-01,-17.0381505222673
ks_i41_fin_pos_hist_q_hist,index,csa,2018-10-01,-15.839853620998401
ks_i41_fin_pos_hist_q_hist,index,csa,2019-01-01,-16.1865250481708
ks_i41_fin_pos_hist_q_hist,index,csa,2019-04-01,-15.124109083519
ks_i41_fin_pos_hist_q_hist,index,csa,2019-07-01,-12.9815245445115
ks_i41_fin_pos_hist_q_hist,index,csa,2019-10-01,-10.8737337453393
ks_i41_fin_pos_hist_q_hist,index,csa,2020-01-01,-14.277592112081
ks_i41_fin_pos_hist_q_hist,index,csa,2020-04-01,-7.09152004163505
ks_i41_fin_pos_hist_q_hist,index,csa,2020-07-01,-10.0528889897365
ks_i41_fin_pos_hist_q_hist,index,csa,2020-10-01,-14.8302499589581
ks_i41_fin_pos_hist_q_hist,index,csa,2021-01-01,-12.4873811571247
ks_i41_fin_pos_hist_q_hist,index,csa,2021-04-01,-11.8100400829569
ks_i41_fin_pos_hist_q_hist,index,csa,2021-07-01,-7.91715494709547
ks_i41_fin_pos_hist_q_hist,index,csa,2021-10-01,-10.1256896051827
ks_i41_fin_pos_hist_q_hist,index,csa,2022-01-01,-9.64127263141683
ks_i41_fin_pos_hist_q_hist,index,csa,2022-04-01,-21.8889411586101
ks_i41_fin_pos_hist_q_hist,index,csa,2022-07-01,-35.1327293640149
ks_i41_fin_pos_hist_q_hist,index,csa,2022-10-01,-39.7461502671093
ks_i41_fin_pos_hist_q_hist,index,csa,2023-01-01,-39.1679798706502
ks_i41_fin_pos_hist_q_hist,index,csa,2023-04-01,-41.440160427359
ks_i41_fin_pos_hist_q_hist,index,csa,2023-07-01,-38.1552384287537
ks_i41_fin_pos_hist_q_hist,index,csa,2023-10-01,-50.944620744193
ks_i42_fin_pos_exp_q_hist,index,csa,1972-10-01,29.5237217261272
ks_i42_fin_pos_exp_q_hist,index,csa,1973-01-01,15.9060698173651
ks_i42_fin_pos_exp_q_hist,index,csa,1973-04-01,15.3143029288563
ks_i42_fin_pos_exp_q_hist,index,csa,1973-07-01,10.0850520249017
ks_i42_fin_pos_exp_q_hist,index,csa,1973-10-01,5.54102157582046
ks_i42_fin_pos_exp_q_hist,index,csa,1974-01-01,10.2182141147942
ks_i42_fin_pos_exp_q_hist,index,csa,1974-04-01,1.17687831782028
ks_i42_fin_pos_exp_q_hist,index,csa,1974-07-01,-2.82547702009722
ks_i42_fin_pos_exp_q_hist,index,csa,1974-10-01,2.44765791434125
ks_i42_fin_pos_exp_q_hist,index,csa,1975-01-01,-5.9828727459853
ks_i42_fin_pos_exp_q_hist,index,csa,1975-04-01,-0.340201130911251
ks_i42_fin_pos_exp_q_hist,index,csa,1975-07-01,-6.80623024455993
ks_i42_fin_pos_exp_q_hist,index,csa,1975-10-01,-2.72101396623991
ks_i42_fin_pos_exp_q_hist,index,csa,1976-01-01,-7.03877562757237
ks_i42_fin_pos_exp_q_hist,index,csa,1976-04-01,4.67628510295211
ks_i42_fin_pos_exp_q_hist,index,csa,1976-07-01,5.43113910816085
ks_i42_fin_pos_exp_q_hist,index,csa,1976-10-01,4.21166859846333
ks_i42_fin_pos_exp_q_hist,index,csa,1977-01-01,-7.75580080082331
ks_i42_fin_pos_exp_q_hist,index,csa,1977-04-01,2.64800291905875
ks_i42_fin_pos_exp_q_hist,index,csa,1977-07-01,7.15051042371339
ks_i42_fin_pos_exp_q_hist,index,csa,1977-10-01,1.3570260170948
ks_i42_fin_pos_exp_q_hist,index,csa,1978-01-01,7.11512746253554
ks_i42_fin_pos_exp_q_hist,index,csa,1978-04-01,2.78613882016747
ks_i42_fin_pos_exp_q_hist,index,csa,1978-07-01,7.8676043619671
ks_i42_fin_pos_exp_q_hist,index,csa,1978-10-01,4.47419410851518
ks_i42_fin_pos_exp_q_hist,index,csa,1979-01-01,7.29782306382911
ks_i42_fin_pos_exp_q_hist,index,csa,1979-04-01,9.12215665206528
ks_i42_fin_pos_exp_q_hist,index,csa,1979-07-01,10.0034153088028
ks_i42_fin_pos_exp_q_hist,index,csa,1979-10-01,4.75639923107598
ks_i42_fin_pos_exp_q_hist,index,csa,1980-01-01,8.99568103334945
ks_i42_fin_pos_exp_q_hist,index,csa,1980-04-01,5.01549111498689
ks_i42_fin_pos_exp_q_hist,index,csa,1980-07-01,11.8276846175565
ks_i42_fin_pos_exp_q_hist,index,csa,1980-10-01,9.37065211987309
